,Name,X,Y,True Vertical Depth,Normalized TVD,Formation
0,10/4-1,628531.41,6394710.62,-23025.9,0.11216645982004338,-1.215790665784773
1,10/4-1,628531.41,6394710.62,-23010.9,0.1127482159478746,-1.1768685286262741
2,10/4-1,628531.47,6394710.62,-23037.9,0.11170105491777842,-1.1379463914677752
3,10/4-1,628531.5,6394710.61,-23061.9,0.11077024511324847,-1.0990242543092763
4,10/4-1,628531.27,6394713.59,-23910.88,0.07784362395283893,-1.0601021171507774
5,10/4-1,628531.33,6394714.02,-23942.88,0.07660254421346567,-1.0211799799922785
6,10/4-1,628531.27,6394713.59,-23904.88,0.07807632640397141,-0.9822578428337797
7,10/4-1,628533.63,6394712.98,-22212.93,0.1436964784362395,-0.9433357056752808
8,10/4-1,628533.63,6394712.98,-22229.93,0.14303715482469748,-0.9044135685167819
9,10/4-1,628531.25,6394710.99,-22576.9,0.12958035991312436,-0.865491431358283
10,10/4-1,628532.76,6394712.37,-22275.92,0.14125349053676706,-0.8265692941997841
11,10/4-1,628534.36,6394713.71,-22116.94,0.14741932981694078,-0.7876471570412853
12,10/4-1,628534.36,6394713.71,-22123.94,0.1471478436239529,-0.7487250198827864
13,10/4-1,628533.95,6394713.23,-22172.93,0.14524782811045608,-0.7098028827242875
14,10/4-1,628534.08,6394713.39,-22158.93,0.1457908004964319,-0.6708807455657886
15,10/4-1,628533.68,6394713.02,-22219.93,0.14342499224325161,-0.6319586084072897
16,10/4-1,628538.77,6394718.17,-21770.0,0.16087496121625813,-0.5930364712487909
17,10/4-1,628531.13,6394710.73,-23579.9,0.0906802668321439,-0.554114334090292
18,10/4-1,628531.27,6394713.17,-23883.88,0.07889078498293511,-0.5151921969317931
19,10/4-1,628531.03,6394710.74,-23479.9,0.09455864101768532,-0.47627005977329423
20,10/4-1,628531.13,6394710.73,-23562.9,0.09133959044368595,-0.4373479226147953
21,10/4-1,628531.29,6394712.73,-23844.89,0.08040296307787778,-0.3984257854562965
22,10/4-1,628537.43,6394716.47,-21870.97,0.15695896680111693,-0.3595036482977976
23,10/5-1,654877.53,6385171.15,-22191.0,0.14454700589512876,-0.32058151113929867
24,10/5-1,654877.53,6385171.15,-22328.0,0.13923363326093702,-0.2816593739807998
25,10/5-1,654877.53,6385171.15,-22330.0,0.1391560657772262,-0.24273723682230094
26,10/5-1,654877.53,6385171.15,-22358.0,0.13807012100527458,-0.20381509966380207
27,10/5-1,654877.53,6385171.15,-21845.0,0.15796618057710207,-1.215790665784773
28,10/5-1,654877.53,6385171.15,-21851.0,0.1577334781259696,-1.1768685286262741
29,10/5-1,654877.53,6385171.15,-21887.0,0.15633726341917467,-1.1379463914677752
30,10/5-1,654877.53,6385171.15,-21937.0,0.15439807632640398,-1.0990242543092763
31,10/5-1,654877.53,6385171.15,-22283.0,0.14097890164443067,-1.0601021171507774
32,10/5-1,654877.53,6385171.15,-22300.0,0.1403195780328886,-1.0211799799922785
33,10/5-1,654877.53,6385171.15,-22272.0,0.1414055228048402,-0.9822578428337797
34,10/5-1,654877.53,6385171.15,-21143.0,0.18519236735960284,-0.9433357056752808
35,10/5-1,654877.53,6385171.15,-21815.0,0.1591296928327645,-0.1648929625053032
36,10/5-1,654877.53,6385171.15,-21136.0,0.18546385355259076,-0.9044135685167819
37,10/5-1,654877.53,6385171.15,-21854.0,0.15761712690040336,-0.1259708253468043
38,10/5-1,654877.53,6385171.15,-21341.0,0.17751318647223083,-0.865491431358283
39,10/5-1,654877.53,6385171.15,-21243.0,0.18131399317406144,-0.8265692941997841
40,10/5-1,654877.53,6385171.15,-21082.0,0.18755817561278312,-0.7876471570412853
41,10/5-1,654877.53,6385171.15,-21066.0,0.18817871548246975,-0.7487250198827864
42,10/5-1,654877.53,6385171.15,-21103.0,0.18674371703381942,-0.7098028827242875
43,10/5-1,654877.53,6385171.15,-21116.0,0.18623952838969904,-0.6319586084072897
44,10/5-1,654877.53,6385171.15,-20924.0,0.19368600682593856,-0.5930364712487909
45,10/5-1,654877.53,6385171.15,-22082.0,0.1487744337573689,-0.554114334090292
46,10/5-1,654877.53,6385171.15,-22067.0,0.14935618988520014,-0.47627005977329423
47,10/5-1,654877.53,6385171.15,-22138.0,0.14660254421346572,-0.4373479226147953
48,10/5-1,654877.53,6385171.15,-20983.0,0.19139776605646913,-0.3595036482977976
49,10/5-1,654877.53,6385171.15,-22627.0,0.12763729444616817,-0.08704868818830543
50,10/7-1,623498.37,6372080.84,-14681.88,0.4357787775364568,-1.215790665784773
51,10/7-1,623499.33,6372077.37,-15187.81,0.41615691901954704,-1.0601021171507774
52,10/7-1,623499.26,6372076.79,-15294.8,0.4120074464784363,-1.0211799799922785
53,10/7-1,623499.33,6372077.37,-15193.81,0.41592421656841455,-0.9822578428337797
54,10/7-1,623497.52,6372075.74,-14437.97,0.4452385200124108,-0.9433357056752808
55,10/7-1,623497.93,6372075.24,-14304.97,0.4503967576791809,-0.7876471570412853
56,10/7-1,623497.93,6372075.24,-14303.97,0.4504355414210363,-0.7487250198827864
57,10/7-1,623497.92,6372075.27,-14331.97,0.44934959664908475,-0.04812655102980654
58,10/7-1,623497.77,6372075.49,-14375.97,0.4476431120074465,-0.7098028827242875
59,10/7-1,623496.94,6372070.7,-13760.0,0.47153273347812596,-0.5930364712487909
60,10/7-1,623499.78,6372081.71,-14959.85,0.4249980608129072,-0.554114334090292
61,10/7-1,623499.78,6372081.71,-14951.85,0.42530833074775054,-0.47627005977329423
62,10/7-1,623499.73,6372080.38,-15043.84,0.42174061433447096,-0.4373479226147953
63,10/7-1,623499.44,6372078.38,-15146.82,0.4177466645982004,-0.3984257854562965
64,10/7-1,623497.93,6372074.26,-14101.97,0.45826985727583,-0.3595036482977976
65,10/8-1,654519.99,6366835.38,-22902.0,0.11697176543592926,-0.2816593739807998
66,10/8-1,654519.99,6366835.38,-22980.0,0.11394663357120695,-0.24273723682230094
67,10/8-1,654519.99,6366835.38,-24178.0,0.06748371082842072,-0.20381509966380207
68,10/8-1,654519.99,6366835.38,-22610.0,0.1282966180577102,-1.215790665784773
69,10/8-1,654519.99,6366835.38,-22599.0,0.12872323921811976,-1.1768685286262741
70,10/8-1,654519.99,6366835.38,-22615.0,0.12810269934843313,-1.1379463914677752
71,10/8-1,654519.99,6366835.38,-22733.0,0.12352621780949426,-1.0990242543092763
72,10/8-1,654519.99,6366835.38,-22080.0,0.14885200124107975,-0.9433357056752808
73,10/8-1,654519.99,6366835.38,-22575.0,0.1296540490226497,-0.1648929625053032
74,10/8-1,654519.99,6366835.38,-22068.0,0.1493174061433447,-0.9044135685167819
75,10/8-1,654519.99,6366835.38,-22587.0,0.12918864412038472,-0.1259708253468043
76,10/8-1,654519.99,6366835.38,-22439.0,0.13492863791498605,-0.865491431358283
77,10/8-1,654519.99,6366835.38,-22163.0,0.14563295066708035,-0.8265692941997841
78,10/8-1,654519.99,6366835.38,-21944.0,0.15412659013341606,-0.7876471570412853
79,10/8-1,654519.99,6366835.38,-21925.0,0.15486348122866894,-0.7487250198827864
80,10/8-1,654519.99,6366835.38,-21963.0,0.1533896990381632,-0.04812655102980654
81,10/8-1,654519.99,6366835.38,-21988.0,0.15242010549177784,-0.7098028827242875
82,10/8-1,654519.99,6366835.38,-21958.0,0.15358361774744028,-0.6708807455657886
83,10/8-1,654519.99,6366835.38,-22046.0,0.15017064846416384,-0.6319586084072897
84,10/8-1,654519.99,6366835.38,-21522.0,0.17049332919640087,-0.5930364712487909
85,10/8-1,654519.99,6366835.38,-22777.0,0.12181973316785603,-0.554114334090292
86,10/8-1,654519.99,6366835.38,-22884.0,0.11766987278932671,-0.5151921969317931
87,10/8-1,654519.99,6366835.38,-22793.0,0.1211991932981694,-0.47627005977329423
88,10/8-1,654519.99,6366835.38,-22816.0,0.12030716723549488,-0.4373479226147953
89,10/8-1,654519.99,6366835.38,-22862.0,0.11852311511014582,-0.3984257854562965
90,10/8-1,654519.99,6366835.38,-21626.0,0.1664598200434378,-0.3595036482977976
91,11/10-1,692351.08,6323450.89,-20580.35,0.2070140397145517,-0.32058151113929867
92,11/10-1,692351.08,6323451.37,-20677.35,0.20325201675457655,-0.2816593739807998
93,11/10-1,692351.08,6323451.55,-20716.35,0.2017394508222154,-0.24273723682230094
94,11/10-1,692351.08,6323449.77,-20311.35,0.21744686627365814,-1.215790665784773
95,11/10-1,692351.08,6323449.77,-20324.35,0.21694267762953776,-1.1768685286262741
96,11/10-1,692351.08,6323449.85,-20324.35,0.21694267762953776,-1.0990242543092763
97,11/10-1,692351.08,6323439.84,-19861.52,0.23489295687247905,-0.9433357056752808
98,11/10-1,692351.08,6323449.61,-20280.35,0.21864916227117598,-0.1648929625053032
99,11/10-1,692351.08,6323439.84,-19867.52,0.23466025442134655,-0.9044135685167819
100,11/10-1,692351.08,6323449.17,-20182.35,0.22244996897300656,-0.865491431358283
101,11/10-1,692351.08,6323441.73,-19925.49,0.23241196090598815,-0.8265692941997841
102,11/10-1,692351.08,6323439.15,-19844.53,0.2355518926466026,-0.7876471570412853
103,11/10-1,692351.08,6323439.15,-19856.53,0.23508648774433763,-0.7487250198827864
104,11/10-1,692351.08,6323439.69,-19870.52,0.2345439031957803,-0.7098028827242875
105,11/10-1,692351.08,6323439.57,-19867.53,0.23465986658392807,-0.6708807455657886
106,11/10-1,692351.08,6323439.75,-19877.52,0.23427241700279242,-0.6319586084072897
107,11/10-1,692351.08,6323414.73,-18912.96,0.2716816630468508,-0.5930364712487909
108,11/10-1,692351.08,6323450.48,-20479.35,0.21093119764194856,-0.554114334090292
109,11/10-1,692351.08,6323450.48,-20475.35,0.2110863326093702,-0.47627005977329423
110,11/10-1,692351.08,6323450.55,-20501.35,0.21007795532112944,-0.4373479226147953
111,11/10-1,692351.08,6323423.63,-19253.8,0.2584626124728514,-0.3595036482977976
112,11/5-1,715440.93,6391480.28,-22410.88,0.13601923673596025,-0.009204413871307661
113,11/5-1,715438.23,6391482.66,-21467.93,0.1725903661185231,-1.215790665784773
114,11/5-1,715439.47,6391482.25,-21517.91,0.17065195470058953,-1.1379463914677752
115,11/5-1,715440.62,6391481.82,-21807.89,0.15940544523735653,-1.0990242543092763
116,11/5-1,715440.87,6391480.62,-22368.88,0.13764815389388765,-1.0601021171507774
117,11/5-1,715440.87,6391480.62,-22362.88,0.13788085634502012,-0.9822578428337797
118,11/5-1,715437.15,6391483.04,-21448.96,0.17332609370152036,-0.9433357056752808
119,11/5-1,715434.73,6391482.44,-21289.0,0.17952994104871237,-0.5930364712487909
120,11/5-1,715440.42,6391482.03,-22173.89,0.1452105957182749,-0.554114334090292
121,11/5-1,715440.41,6391482.01,-22235.89,0.14280600372323923,-0.5151921969317931
122,11/5-1,715440.42,6391482.03,-22177.89,0.14505546075085327,-0.4373479226147953
123,11/5-1,715440.41,6391482.09,-22203.89,0.1440470834626125,-0.3984257854562965
124,11/5-1,715434.42,6391592.56,-23001.96,0.11309494260006209,-0.08704868818830543
125,11/9-1,725936.17,6354459.4,-21096.0,0.18701520322680731,-0.24273723682230094
126,11/9-1,725936.17,6354459.4,-21594.0,0.16770089978281105,-0.20381509966380207
127,15/12-1,425892.11,6449126.84,-3451.81,0.8713229134346882,0.02971772328719122
128,15/12-1,425907.72,6449119.88,-4384.54,0.8351481538938876,-0.24273723682230094
129,15/12-1,425906.31,6449121.62,-4191.5599999999995,0.8426326403971456,0.06863986044569009
130,15/12-1,425906.31,6449121.62,-4198.5599999999995,0.8423611542041577,0.10756199760418898
131,15/12-1,425906.56,6449121.42,-4210.5599999999995,0.8418957493018927,0.14648413476268785
132,15/12-1,425906.32,6449121.72,-4173.5599999999995,0.8433307477505431,-1.215790665784773
133,15/12-1,425906.32,6449121.72,-4186.5599999999995,0.8428265591064227,-1.1768685286262741
134,15/12-1,425907.14,6449120.63,-4311.55,0.8379789792119144,-1.0601021171507774
135,15/12-1,425907.14,6449120.63,-4320.55,0.8376299255352156,0.18540627192118675
136,15/12-1,425907.43,6449120.37,-4342.55,0.8367766832143966,0.22432840907968563
137,15/12-1,425902.79,6449124.55,-3832.62,0.856553676698728,-0.9433357056752808
138,15/12-1,425906.06,6449121.99,-4140.5599999999995,0.8446106112317717,-0.1648929625053032
139,15/12-1,425902.79,6449124.55,-3830.62,0.8566312441824387,-0.9044135685167819
140,15/12-1,425905.53,6449122.42,-4085.57,0.8467433291964008,-0.865491431358283
141,15/12-1,425906.05,6449121.96,-4152.5599999999995,0.8441452063295067,0.2632505462381845
142,15/12-1,425904.72,6449123.14,-3920.58,0.8531422587651256,-0.8265692941997841
143,15/12-1,425894.94,6449127.47,-3597.78,0.8656616506360534,-0.7876471570412853
144,15/12-1,425894.94,6449127.47,-3591.78,0.8658943530871859,-0.7487250198827864
145,15/12-1,425897.26,6449127.34,-3674.75,0.8626764660254421,-0.7098028827242875
146,15/12-1,425902.68,6449124.7,-3834.62,0.8564761092150172,0.30217268339668335
147,15/12-1,425895.55,6449127.6,-3618.77,0.8648475798945082,-0.6708807455657886
148,15/12-1,425873.87,6449112.27,-1318.0,0.9540800496431896,-0.5930364712487909
149,15/12-1,425876.59,6449119.03,-2154.96,0.9216196090598822,0.34109482055518225
150,15/12-1,425878.05,6449121.42,-2456.95,0.9099073068569655,-0.3595036482977976
151,15/12-10 S,434291.33,6439594.12,-4575.38,0.8277466645982003,-0.24273723682230094
152,15/12-10 S,434311.75,6439498.91,-4426.49,0.8335211759230531,0.06863986044569009
153,15/12-10 S,434311.75,6439498.91,-4423.49,0.8336375271486194,0.14648413476268785
154,15/12-10 S,434296.87,6439571.06,-4532.9400000000005,0.8293926466025441,0.14648413476268785
155,15/12-10 S,434299.0,6439562.01,-4523.92,0.8297424759540801,0.38001695771368116
156,15/12-10 S,434317.48,6439466.23,-4376.15,0.8354735494880545,-1.215790665784773
157,15/12-10 S,434317.48,6439466.23,-4384.15,0.8351632795532112,-1.1768685286262741
158,15/12-10 S,434315.53,6439477.76,-4394.37,0.834766909711449,-1.0990242543092763
159,15/12-10 S,434292.55,6439589.07,-4557.030000000001,0.8284583462612474,-1.0601021171507774
160,15/12-10 S,434292.55,6439589.07,-4571.030000000001,0.8279153738752715,0.22432840907968563
161,15/12-10 S,434359.95,6439208.89,-4039.3,0.8485378529320509,-0.9433357056752808
162,15/12-10 S,434328.2,6439402.93,-4288.55,0.8388710052745889,-0.1648929625053032
163,15/12-10 S,434352.17,6439257.35,-4091.47,0.8465145051194539,-0.865491431358283
164,15/12-10 S,434327.18,6439408.88,-4312.52,0.8379413589823146,0.2632505462381845
165,15/12-10 S,434359.95,6439208.89,-4036.3,0.8486542041576172,-0.8265692941997841
166,15/12-10 S,434379.79,6439088.11,-3856.37,0.8556325628296618,-0.7876471570412853
167,15/12-10 S,434379.79,6439088.11,-3855.37,0.8556713465715172,-0.7487250198827864
168,15/12-10 S,434374.67,6439118.72,-3897.18,0.8540497983245423,-0.7098028827242875
169,15/12-10 S,434379.02,6439092.9,-3871.95,0.8550283121315544,-0.6708807455657886
170,15/12-10 S,434557.27,6438068.97,-1679.0,0.940079118833385,-0.5930364712487909
171,15/12-10 S,434488.7,6438379.28,-2595.07,0.9045504964318958,0.34109482055518225
172,15/12-10 S,434468.27,6438538.24,-2866.63,0.8940183834936394,-0.3595036482977976
173,15/12-11 S,424236.87,6452151.89,-3414.0,0.8727893267142414,0.02971772328719122
174,15/12-11 S,424236.87,6452151.89,-4685.0,0.82349519081601,-0.24273723682230094
175,15/12-11 S,424236.87,6452151.89,-4375.0,0.8355181507911883,0.06863986044569009
176,15/12-11 S,424236.87,6452151.89,-4383.0,0.835207880856345,0.10756199760418898
177,15/12-11 S,424236.87,6452151.89,-4477.0,0.8315622091219361,0.14648413476268785
178,15/12-11 S,424236.87,6452151.89,-4374.0,0.8355569345330437,-1.215790665784773
179,15/12-11 S,424236.87,6452151.89,-4381.0,0.8352854483400558,-1.1768685286262741
180,15/12-11 S,424236.87,6452151.89,-4374.0,0.8355569345330437,-1.0990242543092763
181,15/12-11 S,424236.87,6452151.89,-4538.0,0.8291964008687558,-1.0601021171507774
182,15/12-11 S,424236.87,6452151.89,-4546.0,0.8288861309339125,0.18540627192118675
183,15/12-11 S,424236.87,6452151.89,-4577.0,0.8276838349363946,0.22432840907968563
184,15/12-11 S,424236.87,6452151.89,-3994.0,0.8502947564381012,-0.9433357056752808
185,15/12-11 S,424236.87,6452151.89,-4278.0,0.8392801737511635,-0.1648929625053032
186,15/12-11 S,424236.87,6452151.89,-3988.0,0.8505274588892336,-0.9044135685167819
187,15/12-11 S,424236.87,6452151.89,-4078.0,0.8470369221222463,-0.865491431358283
188,15/12-11 S,424236.87,6452151.89,-4282.0,0.8391250387837419,0.2632505462381845
189,15/12-11 S,424236.87,6452151.89,-3995.0,0.8502559726962458,-0.8265692941997841
190,15/12-11 S,424236.87,6452151.89,-3677.0,0.8625892026062675,-0.7876471570412853
191,15/12-11 S,424236.87,6452151.89,-3689.0,0.8621237977040025,-0.7487250198827864
192,15/12-11 S,424236.87,6452151.89,-3837.0,0.8563838039094012,0.41893909487218
193,15/12-11 S,424236.87,6452151.89,-3749.0,0.8597967731926777,-0.7098028827242875
194,15/12-11 S,424236.87,6452151.89,-3962.0,0.8515358361774744,0.30217268339668335
195,15/12-11 S,424236.87,6452151.89,-3710.0,0.8613093391250388,-0.6708807455657886
196,15/12-11 S,424236.87,6452151.89,-3960.0,0.8516134036611852,-0.6319586084072897
197,15/12-11 S,424236.87,6452151.89,-1268.0,0.9560192367359602,-0.5930364712487909
198,15/12-11 S,424236.87,6452151.89,-2119.0,0.9230142724170028,0.34109482055518225
199,15/12-11 S,424236.87,6452151.89,-2468.0,0.9094787465094633,-0.3595036482977976
200,15/12-12,436399.72,6432420.46,-4409.530000000001,0.8341789481849209,0.4578612320306789
201,15/12-12,436399.72,6432420.46,-4398.530000000001,0.8346055693453305,-0.24273723682230094
202,15/12-12,436471.39,6432444.96,-4225.08,0.841332609370152,0.06863986044569009
203,15/12-12,436471.39,6432444.96,-4232.08,0.8410611231771641,0.10756199760418898
204,15/12-12,436447.19,6432436.76,-4290.95,0.8387779242941359,0.38001695771368116
205,15/12-12,436482.3,6432451.41,-4152.27,0.8441564536146448,-1.215790665784773
206,15/12-12,436482.3,6432451.41,-4157.27,0.8439625349053677,-1.1768685286262741
207,15/12-12,436475.63,6432446.79,-4222.66,0.8414264660254421,-1.1768685286262741
208,15/12-12,436480.86,6432450.01,-4176.17,0.8432295221843004,-1.1379463914677752
209,15/12-12,436472.52,6432454.75,-3880.52,0.8546959354638536,-0.9433357056752808
210,15/12-12,436480.94,6432452.91,-4093.34,0.8464419795221843,-0.1648929625053032
211,15/12-12,436472.52,6432454.75,-3897.52,0.8540366118523115,-0.9044135685167819
212,15/12-12,436482.05,6432452.63,-4109.3099999999995,0.8458226031647534,-0.1259708253468043
213,15/12-12,436476.51,6432453.71,-3995.45,0.8502385200124107,-0.865491431358283
214,15/12-12,436472.67,6432454.69,-3895.52,0.8541141793360223,-0.8265692941997841
215,15/12-12,436468.15,6432458.93,-3682.62,0.8623712379770401,-0.7876471570412853
216,15/12-12,436468.15,6432458.93,-3685.62,0.8622548867514738,-0.7487250198827864
217,15/12-12,436469.33,6432457.07,-3743.58,0.8600069810735339,-0.7098028827242875
218,15/12-12,436468.31,6432458.56,-3690.61,0.8620613558796152,-0.6708807455657886
219,15/12-12,436471.81,6432455.06,-3871.54,0.8550442134657151,-0.6319586084072897
220,15/12-12,436451.93,6432464.79,-1546.0,0.9452373565001552,-0.5930364712487909
221,15/12-12,436453.14,6432468.67,-2693.94,0.900715947874651,-0.3595036482977976
222,15/12-13,436343.55,6433343.66,-4468.139999999999,0.8319058330747751,0.06863986044569009
223,15/12-13,436343.55,6433343.66,-4467.139999999999,0.8319446168166305,0.10756199760418898
224,15/12-13,436360.09,6433350.63,-4555.29,0.8285258299720757,0.14648413476268785
225,15/12-13,436373.31,6433355.96,-4617.8,0.8261014582686937,0.38001695771368116
226,15/12-13,436319.17,6433332.81,-4344.84,0.8366878684455477,-1.215790665784773
227,15/12-13,436376.56,6433357.25,-4636.43,0.8253789171579274,-1.0601021171507774
228,15/12-13,436376.56,6433357.25,-4635.43,0.8254177008997828,0.18540627192118675
229,15/12-13,436271.63,6433309.48,-4077.09,0.8470722153273348,-0.9433357056752808
230,15/12-13,436243.85,6433293.68,-3912.18,0.8534680421967111,-0.7876471570412853
231,15/12-13,436243.85,6433293.68,-3903.18,0.8538170958734098,-0.7487250198827864
232,15/12-13,436257.77,6433301.89,-3996.61,0.8501935308718584,-0.7098028827242875
233,15/12-13,436245.65,6433294.75,-3912.98,0.8534370152032268,-0.6708807455657886
234,15/12-13,436101.9,6433198.33,-1738.0,0.9377908780639156,-0.5930364712487909
235,15/12-13,436103.94,6433216.87,-2864.8,0.8940893577412349,0.34109482055518225
236,15/12-13,436104.05,6433217.02,-2883.8,0.893352466645982,-0.3595036482977976
237,15/12-13 A,436118.24,6432655.82,-3812.7,0.8573262488364877,-0.7876471570412853
238,15/12-13 A,436118.24,6432655.82,-3811.7,0.8573650325783432,-0.7487250198827864
239,15/12-13 A,436118.35,6432645.44,-3825.88,0.8568150791188334,-0.6708807455657886
240,15/12-13 A,436101.9,6433198.33,-1646.0,0.9413589823146137,-0.5930364712487909
241,15/12-13 A,436103.94,6433216.87,-2766.8,0.8978901644430655,0.34109482055518225
242,15/12-13 A,436104.05,6433217.02,-2779.8,0.8973859757989451,-0.3595036482977976
243,15/12-13 B,436355.82,6432770.89,-4250.8099999999995,0.8403347036922123,-0.24273723682230094
244,15/12-13 B,436324.67,6432826.21,-4042.52,0.8484129692832765,0.06863986044569009
245,15/12-13 B,436324.67,6432826.21,-4049.52,0.8481414830902886,0.10756199760418898
246,15/12-13 B,436335.11,6432809.08,-4103.1900000000005,0.8460599596649084,0.14648413476268785
247,15/12-13 B,436337.12,6432805.81,-4116.55,0.8455418088737202,0.38001695771368116
248,15/12-13 B,436304.64,6432860.53,-3936.24,0.85253490536767,-1.215790665784773
249,15/12-13 B,436339.13,6432802.55,-4135.93,0.8447901799565622,-1.0601021171507774
250,15/12-13 B,436339.13,6432802.55,-4134.93,0.8448289636984176,0.18540627192118675
251,15/12-13 B,436267.37,6432928.86,-3710.44,0.8612922742786224,-0.9433357056752808
252,15/12-13 B,436232.29,6432997.62,-3476.03,0.8703835712069501,-0.7876471570412853
253,15/12-13 B,436232.29,6432997.62,-3481.03,0.870189652497673,-0.7487250198827864
254,15/12-13 B,436241.8,6432978.81,-3537.63,0.8679944927086565,-0.7098028827242875
255,15/12-13 B,436233.41,6432995.38,-3480.62,0.8702055538318337,-0.6708807455657886
256,15/12-13 B,436101.9,6433198.33,-1338.0,0.9533043748060813,-0.5930364712487909
257,15/12-13 B,436103.94,6433216.87,-2469.8,0.9094089357741235,0.34109482055518225
258,15/12-13 B,436104.05,6433217.02,-2485.8,0.9087883959044369,-0.3595036482977976
259,15/12-14,434196.1,6438664.14,-4068.7,0.8473976109215017,0.06863986044569009
260,15/12-14,434196.1,6438664.14,-4075.7,0.8471261247285138,0.10756199760418898
261,15/12-14,434187.71,6438673.84,-4095.79,0.8463469593546386,0.14648413476268785
262,15/12-14,434110.43,6438764.22,-4255.719999999999,0.840144275519702,0.14648413476268785
263,15/12-14,434156.43,6438710.04,-4161.04,0.8438163201985728,0.38001695771368116
264,15/12-14,434198.96,6438660.85,-4071.99,0.8472700124107975,-1.215790665784773
265,15/12-14,434097.65,6438779.9,-4294.280000000001,0.8386487744337574,-1.0601021171507774
266,15/12-14,434097.65,6438779.9,-4288.280000000001,0.8388814768848899,0.22432840907968563
267,15/12-14,434337.37,6438505.16,-3709.55,0.8613267918088737,-0.9433357056752808
268,15/12-14,434392.95,6438444.25,-3554.56,0.8673378839590443,-0.7876471570412853
269,15/12-14,434392.95,6438444.25,-3557.56,0.8672215327334781,-0.7487250198827864
270,15/12-14,434384.18,6438453.73,-3570.52,0.8667188954390319,-0.7098028827242875
271,15/12-14,434391.44,6438445.88,-3552.03,0.8674360068259386,-0.6708807455657886
272,15/12-14,434562.04,6438068.67,-1385.0,0.9514815389388768,-0.5930364712487909
273,15/12-14,434634.84,6438144.07,-2560.5299999999997,0.9058900868755818,-0.3595036482977976
274,15/12-15,433489.43,6434487.61,-4455.67,0.8323894663357121,0.06863986044569009
275,15/12-15,433489.43,6434487.61,-4462.67,0.8321179801427242,0.10756199760418898
276,15/12-15,433489.61,6434487.64,-4466.67,0.8319628451753026,0.14648413476268785
277,15/12-15,433491.8,6434488.29,-4542.639999999999,0.8290164443065468,0.38001695771368116
278,15/12-15,433487.02,6434487.56,-4377.71,0.8354130468507602,-1.215790665784773
279,15/12-15,433495.42,6434491.69,-4780.58,0.8197882407694693,-1.0601021171507774
280,15/12-15,433495.42,6434491.69,-4782.58,0.8197106732857585,0.22432840907968563
281,15/12-15,433480.95,6434487.26,-4155.8,0.8440195470058952,-0.9433357056752808
282,15/12-15,433478.77,6434486.36,-3959.81,0.8516207725721378,-0.7876471570412853
283,15/12-15,433478.77,6434486.36,-3946.81,0.8521249612162581,-0.7487250198827864
284,15/12-15,433479.28,6434486.65,-4021.81,0.849216180577102,-0.7098028827242875
285,15/12-15,433478.87,6434486.43,-3961.81,0.8515432050884268,-0.6708807455657886
286,15/12-15,433480.65,6434487.17,-4146.8,0.8443686006825939,-0.6319586084072897
287,15/12-15,433472.07,6434481.39,-1622.0,0.9422897921191437,-0.5930364712487909
288,15/12-15,433471.35,6434475.94,-2575.96,0.9052916537387528,0.34109482055518225
289,15/12-15,433471.74,6434473.59,-2809.95,0.8962166459820043,-0.3595036482977976
290,15/12-16 S,436744.94,6432668.97,-4000.75,0.8500329661805771,-0.24273723682230094
291,15/12-16 S,436694.61,6432654.0,-3908.82,0.8535983555693454,0.06863986044569009
292,15/12-16 S,436694.61,6432654.0,-3914.82,0.8533656531182129,0.10756199760418898
293,15/12-16 S,436708.86,6432658.19,-3931.17,0.8527315389388769,0.14648413476268785
294,15/12-16 S,436649.07,6432640.9,-3808.69,0.857481771641328,-1.215790665784773
295,15/12-16 S,436657.7,6432643.56,-3838.75,0.8563159323611542,-1.1379463914677752
296,15/12-16 S,436685.79,6432651.48,-3904.05,0.8537833540179957,-1.0990242543092763
297,15/12-16 S,436585.97,6432620.91,-3575.79,0.8665145051194539,-0.9433357056752808
298,15/12-16 S,436642.36,6432638.71,-3789.13,0.8582403816320198,-0.1648929625053032
299,15/12-16 S,436585.97,6432620.91,-3576.79,0.8664757213775984,-0.9044135685167819
300,15/12-16 S,436645.34,6432639.68,-3808.49,0.8574895283896992,-0.1259708253468043
301,15/12-16 S,436612.03,6432629.46,-3715.7,0.8610882717964629,-0.865491431358283
302,15/12-16 S,436586.9,6432621.6,-3585.7,0.8661301582376667,-0.8265692941997841
303,15/12-16 S,436561.67,6432603.88,-3386.16,0.8738690660874961,-0.7876471570412853
304,15/12-16 S,436561.67,6432603.88,-3394.16,0.8735587961526529,-0.7487250198827864
305,15/12-16 S,436571.01,6432610.04,-3458.2,0.8710750853242321,-0.7098028827242875
306,15/12-16 S,436584.56,6432619.87,-3574.92,0.8665482469748682,0.30217268339668335
307,15/12-16 S,436562.97,6432604.73,-3394.02,0.8735642258765125,-0.6708807455657886
308,15/12-16 S,436473.75,6432469.57,-1290.0,0.9551659944151412,-0.5930364712487909
309,15/12-16 S,436413.87,6432504.81,-2346.29,0.9141991157306857,0.34109482055518225
310,15/12-16 S,436425.41,6432510.48,-2402.04,0.9120369221222463,-0.3595036482977976
311,15/12-17 A,436401.19,6432539.32,-5203.0,0.8034052125349054,-0.24273723682230094
312,15/12-17 A,436401.19,6432539.32,-4832.0,0.817793980763264,0.06863986044569009
